Num.,Course Name,Hours,Gen. Ed.,Core. Curr.,Prerequisites,Description
M L 457,Advanced Human Capital Management,3,,,M L 356,"Advanced consideration of the management of firm's human capital in the context of activities associated with the human resources function. The course will emphasize the strategic, theoretical, technical, and legal aspects of staffing, training, and compensation management. Experiential exercises, case studies, and class presentations will be used to develop an advanced understanding of the use of human resource management to effectively and efficiently manage a firm's human capital."
M L 459,Topics in Management,3,,,,Topics of special interest which may vary each time course is offered. Topic and prerequisite stated in current Schedule of Classes. May be repeated under different topics for a maximum of six hours credit.
M L 497,Research in Organizations,1-3,,,Junior/Senior standing.  Management and Leadership majors only,"Participation in academic research by academically qualified students under the guidance of a faculty member, with the approval of the chair of the Department of Management and Leadership."
M L 498,Independent Studies,1-3,,,Junior/senior standing,"Studies undertaken by academically qualified students under the guidance of a faculty member, with the approval of the chair of the Department of Management and Leadership. Management and Leadership majors only."
M L 499,Independent Studies,1-3,,,Junior/senior standing,"Studies undertaken by academically qualified students under the guidance of a faculty member, with the approval of the chair of the Department of Business Management and Administration. Management and Leadership majors only."
M L 515,Diversity in the Workplace,3,,,Graduate student in the Foster College of Business or approval of Associate Dean.  Not open to students with credit in ML 415,"As managers, as members of the workforce, and as human beings, all of us are being called to invest in diversity in ways that enable us to overcome its challenges and reap its benefits. In this introductory course, we will consider how understanding cultural differences and managing diversity is essential to healthy and profitable workplaces. We will explore diversity definitions and perspectives, laws, organizational structures, and management activities as they relate to characteristics such as gender, race, age, religion, sexual orientation, and disability. Students will also examine their own identities and perspectives through class discussion, readings, and exercises. Not open to students who have taken ML 415."
M L 520,Management Theory,3,,,Foster College of Business Graduate Student or Consent of Associate Dean,"Planning, organizing, directing, coordinating, and controlling operations through managerial decision making. Emerging issues and trends; integration of principles and concepts with contemporary concerns."
M L 553,Operations Management,2,,,Consent of graduate program director,"Survey of issues and decision-making techniques related to the operations of an organization. Quality management, project management, inventory management, waiting line analysis, production scheduling, job design, and facility layout. Cannot be used to satisfy MBA elective or concentration requirements."
M L 602,Organizational Behavior,3,,,Enrollment in a graduate program of study in business,"Modeling financial processes, cash flows, security prices, etc., for decision making. Econometric, distribution-based, Markov and Stochastic Process concepts are employed. Treats risk/uncertainty identification, measurement and management."
M L 608,Open Book Management,3,,,,"Effective management practice under conditions of timely communication of frequently updated operational and financial data for problem solving by organization members.  Emphasis on effective coordination of organization members'\x1a tasks with shared goals and shared knowledge of how activities relate to these goals.  Course considers Open Book Management implications for job descriptions, performance measurement, selection and training, supervision, handling conflict, relationships with suppliers, innovation, and learning from failure."
M L 615,Interpersonal Relations,3,,,,"Foundations of interpersonal behavior, emphasizing the development and application of the interpersonal skills critical for managerial success. Foster self-understanding and self-awareness through a variety of assessment instruments."
M L 628,Business Policy and Strategy Formulation,3,,,,Strategies in response to conditions such as competition and future development. Must be taken in last semester of program.
M L 630,Management in Healthcare Organizations,3,,,Graduate standing; As specified in the Schedule of Classes,"Interdisciplinary approach to understanding management in healthcare organizations. Emphasis on the complex roles of healthcare workers and the behavioral processes of leadership, communication, motivation, group dynamics, conflict, change, organizational development. The class also considers diversity, social responsibility, and ethics."
M L 653,Operations Management,3,,,Foster College of Business Graduate Student or Consent of Associate Dean,"Foundational knowledge and deeper understanding of the operations function. A broad managerial perspective emphasizes the strategic impact of the operations decisions and the interfaces between operations and the other functional areas of the organization.  Operation functions in both service and manufacturing contexts will be examined, as well as investigating how operations provides sustainable competitive advantage along the dimensions of cost, quality, delivery, flexibility, and innovation."
M L 657,Executive Development,3,,,,Theory and research of development stages of executive careers. The impact of the organization on the executive personality; forces influencing the development of executive skills and abilities; studies of antecedents of executive role performance; and the role of training programs in executive development.
M L 658,Topics in Business Administration,3,,,,"Topics of special interest, which may vary each time the course is offered. Repeatable to a maximum of 6 credit hours. Topic stated in current Schedule of Classes."
M L 659,Topics in Management,3,,,,Management-related topics presented in modules or seminars. Topics may vary each time the course is offered. Topic stated in current Schedule of Classes. Repeatable to a maximum of 6 credit hours.
M L 660,Readings in Management & Leadership,1-3,,,advancement to candidacy; consent of instructor and director of graduate programs,"Individual readings for qualified students, under the guidance of a member of the faculty. Repeatable to a maximum of 3 credit hours."
