Num.,Course Name,Hours,Gen. Ed.,Core. Curr.,Prerequisites,Description
M E 548,Optimization of Mechanical Systems,3,,,Senior standing in engineering or consent of department; or graduate standing,"Development and application of optimization techniques in design of engineering systems and elements; mathematical modeling and formulation of design problems for optimization; different optimization methods including linear, non-linear, geometric and dynamic programming; shape optimization. Emphasis on development and choice of appropriate search methods, sensitivity analysis, and programming."
M E 549,Microprocessor Interfacing in Mechanical Systems,3,,,ME 303; ECE 227; proficiency in at least one computer language; or consent of instructor,"Principles of microprocessor hardware and software; integration of microprocessor hardware and software in mechanical systems for data acquisition and control purposes (e.g., robotics, internal combustion engine monitoring systems, and pneumatic controls). Intensive hands-on laboratory exercises and practical problem solving. Introduction of ""mechatronics."""
M E 554,Fracture of Solids,3,,,ME 354 and CE 270; or graduate standing,"Mechanical failure caused by stresses, strains, and energy transfers in mechanical parts: conventional design concepts and relationship to occurrence of fracture; mechanics of fracture; fracture toughness; macroscopic and microscopic aspects of fracture; high and low cycle fatigue failures; creep; stress rupture; brittle fracture; wear; case studies of failure analysis. Emphasis on time-dependent failures."
M E 556,Mechanics of Composite Materials,3,,,CE 270; or graduate standing,"Mechanical behavior, analysis, and design of various advanced composite materials: introduction to composite materials and their applications; elasticity of anisotropic solids; micromechanics of fiber reinforced composites and particulate composites; short fiber composites; macromechanics of laminated composites; thermal stresses; failure criteria; fracture and fatigue, reliability, testing, and design of composite materials. Emphasis on developing simple microcomputer programs for analysis. Projects involve curing and testing composites."
M E 557,Advanced Design of Machine Elements,3,,,"ME 342 and ME 351, with a minimum grade of C; or graduate standing in ME. Requires consent of instructor if non-ME Student","Review of mechanical testing, 3-D stress-strain relationship, complex and principal states of stress, yielding and fracture under combined stresses, fracture of cracked members, stress and strain based approaches to fatigue, creep damage analysis, and plastic damage analysis as applied to the design of machine elements."
M E 560,Principles of Robotic Programming,3,,,graduate or senior standing in engineering or computer science,"Programming of industrial robotic manipulators with external inputs, tactile sensing, and vision sensing. A design project is required. Cross-listed as IME 560."
M E 561,Introduction to Robotics,3,,,Graduate or senior standing in engineering or computer science; consent of the instructor,"Coordinate transformation, forward & inverse kinematics, robot dynamics, robot control, motion planning,  actuators and sensors, and robotic vision. A design project is required."
M E 562,"Dynamics, Modeling, and Control of Robots",3,,,"M E 344, ECE 227; or consent of instructor","Fundamental concepts and methods to analyze, model, and control robotic systems. Kinematics/dynamics, modeling and controller design of robotic arms, mobile robots, and drones. Plant visits to observe robots in action; hands-on practice using Arduino or Raspberry-Pi."
M E 564,"Sensor, Actuators, and Computer Vision",3,,,"M E 273, M E 303; or consent of instructor","Fundamental principles of sensors, actuators, and computer vision; Image processing, image recognition, and face detection; Introduction to OpenCV and MATLAB computer vision;"
M E 568,Motion planning,3,,,Senior or Graduate Standing,"This course provides an in-depth treatment of path planning and motion in robotic systems. Common techniques and algorithmic procedures used for planning and decision-making are covered.  Case studies include mobile manipulation platforms and multi-robot systems. The student evaluation will be done by tests, homework, and projects."
M E 573,Methods of Engineering Analysis,3,,,ME 341; ME 273; MTH 224; or graduate standing,Application of principles of analog and digital computers and numerical methods to solve mechanical engineering problems.
M E 577,Finite Element Methods in Engineering,3,,,Senior standing in ME or consent of instructor; or graduate standing,"Theory of finite element methods and applications in mechanical engineering: review of matrix algebra and basic theorem of elasticity. Direct formulation of plane truss element and variational formulations of plane stress/strain, axisymmetric solids, flexural beam, and flat plate elements. Element analysis and isoparametric formulation. Applications to problems of stability, vibrations, thermal stress analysis, and fluid mechanics. Computer programming techniques."
M E 580,Biomechanics,3,,,senior or graduate standing in engineering or consent of instructor,"Human body as a mechanical system. Biomechanics of cells, soft issue and hard tissue Biomechanics of movement. Laboratory exercises on design and analysis of implants."
M E 582,Medical Imaging,3,,,Senior standing in engineering or consent of instructor,"Introduction to the common methods and devices employed for medical imaging, including conventional x-ray imaging, x-ray computed tomography (CT), nuclear medicine (single photon planar imaging), single photon emission computed tomography (SPECT), and positron emission tomography (PET), magnetic resonance imaging (MRI), and ultra-sound imaging. The physics and design of systems, typical clinical applications, medical image processing, and tomographic reconstruction. Cross-listed as EE 582."
M E 588,Human Centered Design,3,,,Senior or graduate standing and consent of instructor,"Principles and practices of biomedical engineering for integration into design.  The focus on human limits including physical, visual, cognitive and medical will serve as the basis for technology evaluations and case studies.  Design and analysis with team-based, open ended client specific project."
M E 591,Topics in Mechanical Engineering,3-9,,,consent of instructor,Topics of special interest which may vary each time course is offered. Topic stated in current Schedule of Classes. Graduate students may repeat the course under different topic names up to a maximum of 9 credits.
M E 604,Design of Internal Combustion Engines,3,,,"undergraduate courses in dynamics of machines, internal combustion engines, and machine design, or consent of instructor","Detailed study of design of internal combustion engines. Gas-pressure and inertia-force diagrams; determination of bearing loads; torsional vibration analysis; stress analysis and design of components, including piston, connecting rod, crankshaft, flywheel, valve mechanism, and cam layout."
M E 648,Advanced Computer Aided Design,3,,,"BSME; or background in mechanical and thermal systems and consent of department chair. Students without a BSME degree may take ME 342, ME 344, ME 415, and ME 411 to help develop an appropriate background for the course","Augmentation of mechanical design through application of computer graphics. Hardware/software characteristics; elements of geometric/solid modeling. Emphasis on integration in the application of the design process through packages for geometric/solid modeling, finite element analysis, and mechanisms and system simulation."
M E 681,Research,0-6,,,,Research on a project selected by student and advisor.
M E 682,Research,0-6,,,consent of instructor,Individual study on a topic selected by the student with advisor approval. Integration and application of research. Student must produce a product such as a software program or journal article
M E 699,Thesis,0-6,,,consent of department,Maximum of 6 semester hours total of research and/or thesis may be applied toward the master’s degree.
