Num.,Course Name,Hours,Gen. Ed.,Core. Curr.,Prerequisites,Description
ECO 498,"Senior Seminar in Economics, Part I",1,,"WI,EL",Economics major and senior standing (junior standing with consent of instructor),Student begins to explore an area of economics in which he or she has a particular interest and plans to write a senior thesis. Required for all economics majors. Pass/Fail.
ECO 499,"Senior Seminar in Economics, Part II",3,,EL,ECO 498; senior standing (junior standing with consent of instructor),Capstone project where each student completes a senior research thesis under the guidance of an economics faculty member.  Student explores an area of economics in which he or she has a particular interest.
ECO 506,Elements of Microeconomics,2,,,consent of director of graduate programs,"Review of demand, supply, product markets, factor markets, perfect competition, monopoly, and other market structures, using algebra. Cannot be used to satisfy MBA elective or concentration requirements."
ECO 510,Global Markets and Sustainability,3,,, Foster College of Business Graduate Student or Consent of Associate Dean,"Examination of global macroeconomics and its application to the modern business environment, the business cycle and economic policies, major linkages between economies, domestic and international economic indicators, institutions and cultural aspects of business, sustainable development."
ECO 603,Economic Markets: Competition and Monopoly,1,,,Graduate standing,Introduces the learner to the basic workings of the economic market.  Included are concepts addressing consumer and producer motivations in the market; surpluses and shortages; and third-party intervention into markets.  Also the importance of competitive markets will be emphasized with a discussion of a lack of competition such as monopoly and the consequences for society.
ECO 605,Health Care Economics & Finance,3,,,Graduate standing,"Examines the economic and financial aspects of the health care system. Organizational and institutional structures through which an economy makes choices regarding the production, consumption, and distribution of health care services. Fundamental processes for the management of liquidity, major capital investments, debt, and funding. Examines both for-profit and not-for-profit health care organizations."
ECO 606,Microeconomics for Managers,3,,,Foster College of Business Graduate Student or Consent of Associate Dean,"Analysis of domestic and international markets, resource allocation, applied strategic thinking and competitive analysis, market structure, impacts on business decision making and on society, ethical issues, role of government regulation in business, pricing strategies, and quantitative decision making tools."
ECO 660,Readings in Economics,1-3,,,consent of instructor and director of graduate programs,"Individual readings for qualified students, under the guidance of a member of the faculty. Repeatable to a maximum of 3 credit hours."
Q M 262,Quantitative Analysis I,3,,QR,MIS 173 and MTH 114 or higher,"Introduction to descriptive and inferential statistics with an emphasis on business applications.  Topics covered include computation and application of descriptive measures, probability distributions, sampling, confidence intervals, hypothesis testing, correlation, and simple linear regression."
Q M 263,Quantitative Analysis II,3,,,Q M 262,"Linear and multiple regression, correlation, analysis of variance, contingency tables, time series, decision theory, and non-parametric methods.  Data analysis using statistical computer packages."
Q M 326,Business Forecasting,3,,,Q M 263 and junior/senior standing,"Develops basic principles and techniques of forecasting through integration of scientific and judgmental forecasting in financial applications. Objective analysis of historical data is combined with subjective insight to demonstrate how data for budgets can be developed, profits maximized, and risks reduced. Emphasis on use of forecasting by individual firms."
Q M 364,Decision Support Systems,3,,,Q M 262,"Progressive topics relating to regression and correlation analysis with emphasis on computer-based learning. Time-series analysis. Application to business issues based on multiple analysis of variance (MANOVA), discriminant analysis, factor analysis and the use of latent variables. Cluster analysis and principal component analysis and Logit analysis included. Pattern recognition using Big Data."
Q M 369,Topics in Quantitative Methods,3,,,junior/senior standing,Topics of special interest which may vary each time course is offered. Topic stated in current Schedule of Classes. May be repeated under different topics for a maximum of six hours.
Q M 498,Independent Study in Quantitative Methods,1-3,,,junior/senior standing; 2.5 cumulative grade point average; consent of Department Chair,Studies undertaken by academically qualified students under guidance of a faculty member. Open to Finance and Quantitative Methods Department majors only. May be repeated under different topics for a maximum of six hours.
Q M 502,Quantitative Analysis II,2,,,QM 501; or QM 262 and MTH 115 or MTH 121,"Linear and multiple regression and correlation techniques. Analysis of variance, times-series analysis, and nonparametric procedures. Cannot be used to satisfy MBA elective or concentration requirements."
Q M 658,Topics in Quantitative Methods,3,,,,Topics of special interest which may vary each time the course is offered. Topic stated in current Schedule of Classes.
Q M 660,Readings in Quantitative Methods,1-3,,,consent of instructor and director of graduate programs,"Individual readings for qualified students, under the guidance of a member of the faculty. Repeatable to a maximum of 3 credit hours."
ASB 315,Risk and Insurance,3,,,junior standing,Insurance aspects of risks. Nature of risk assessment control and financing activities in organizations. Firm risk policy issues. Cross-listed as M L 315.
