Num.,Course Name,Hours,Gen. Ed.,Core. Curr.,Prerequisites,Description
SOC 346,Sociology of Education,3,,,SOC 100 or consent of instructor,"Focus on the institution of education and its relationship to the broader society within which it is situated.  Emphasis on the ways in which schools reproduce and challenge prevailing economic, social and political relationships; the link between schools and societal stratification; and sociological perspectives on contemporary educational reform."
SOC 390,Topics in Sociology,3,,,"SOC 100, SOC 101, or consent of instructor",Topics of special interest which may vary each time course is offered. Topic stated in current Schedule of Classes. May be repeated under a different topic for maximum of 9 hrs. credit.
SOC 391,Internship in Applied Sociology,3,,,"Prior arrangement, consent of Department Chair. SOC 391 is prerequisite for SOC 392",Supervised work in applied settings; study of practical problems from the perspective of the discipline.
SOC 392,Internship in Applied Sociology,3,,,"Prior arrangement, consent of Department Chair. SOC 391 is prerequisite for SOC 392",Supervised work in applied settings; study of practical problems from the perspective of the discipline.
SOC 420,Critical Theory,3,HP,,SOC 100 or consent of instructor,"Introduction to influential social theorists affiliated with the Institute for Social Research in Frankfurt, Germany.  Emphasis on their critique of social and cultural forms of domination in Western democracies, the question of revolutionary agency, and possibilities for emancipatory social change."
SOC 450,Senior Seminar in Sociology,3,,,"Major in sociology, senior standing or consent of instructor",Students will have the opportunity to synthesize and integrate perspectives from their sociology courses and apply these perspectives to real-world social problems.
SOC 490,Directed Readings,1-3,,,Consent of instructor,Special study on topics with faculty supervision.
SOC 491,Directed Research I,1-3,,,3.5 GPA in Sociology and consent of instructor,Empirical research with faculty supervision.
SOC 492,Directed Research II,1-3,,,3.5 GPA in Sociology and consent of instructor,Extended individual research with faculty supervision.
ANT 101,The Anthropological Perspective,3,NW,GP WC,,"Introduction to field of cultural anthropology and its unique perspective for the study of human culture and societies. Examines modes of social organization and dimensions of culture worldwide. Students are introduced to the diversity of human cultures and to anthropological theories and methods through ethnographic examples drawn from a variety of non-Western cultures. Focuses on processes and institutions of enculturation, including linguistic, economic, kinship, religious, political, and aesthetic practices. Considers the processes of culture change and the effects of colonialism and globalization on these processes."
ANT 102,Introduction to Physical Anthropology,3,,,,"Examines fundamental aspects of the physical nature of humans and human variability. Selectively reviews the long record of human biological adaptations that have existed from the appearance of the earliest hominids up to the development of anatomically modern forms. Topics include principles and mechanisms of evolution, human variation and adaptability, non-human primate behavior,"
ANT 303,"Culture & Belief:  Magic, Witchcraft, Religion",3,NW,,SOC 100 or SOC 101 or ANT 101,"Introduces students to the anthropology of religion, examining the relationship between culture and belief in a cross-cultural perspective and exploring a variety of religious experiences from different cultures around the world, with an emphasis on small-scale and non-Western societies. The course also examines beliefs in magic, witchcraft, and sorcery; animism; ritual; possession and trance; the intersection of belief and healing; religious syncretism and the impact of colonialism on religious belief."
ANT 305,Peoples and Cultures of the World,3,NW,GP WC,SOC 100 or SOC 101 or ANT 101,"Examines the cultural and structural features of a particular region of the globe or a specific cultural group. Students will develop a deeper understanding of the processes and institutions of enculturation, and examine the effects of colonialism and globalization on the processes of cultural change. Topics will vary by semester and will be stated in the semester schedule of classes. Geographic foci will include, among others, Asia, Latin America, and indigenous Australia. Repeatable to a maximum of 9 semester hours."
ANT 306,Illness and Healing in Cross-Cultural Perspective,3,,,SOC 100 or SOC 101 or ANT 101,"Introduces medical anthropology and the social aspects of health, illness, and healing in different cultures. Considers the interaction between 'traditional' healing systems and biomedicine in developing nations and among transnational populations. Explore"
ANT 314,Indigenous Peoples,3,NW,GP WC,SOC 100 or ANT 101; or consent of instructor,"Analysis of the experiences of indigenous peoples around the world. Focus on social, cultural and historical patterns, with an examination of the effects of colonialism and globalization."
ANT 402,Ethnographic and Qualitative Methods,3,,,SOC 101 or ANT 101; and Anthropology minor or Sociology major,"The purpose of this class is to learn what ethnographic and qualitative research is and how ethnographers and qualitative researchers work.  Students will read and discuss a variety texts on methodological issues; read and critique ethnographic texts; and engage in qualitative research by designing a mini-research project, carrying it out, analyzing data, and writing it up.  Topics covered include research questions and design, ethics and informed consent, ethnographic representation and responsibility, theoretical and practical concerns about fieldwork and participant observation, field notes, interviews and life histories, processing and analyzing data, and writing up research results."
ANT 403,Anthropology Senior Project,1-3,,,ANT 101; or instructor consent,Special study of individual topics in anthropology with faculty supervision. Primarily for Anthropology Minors.
