Num.,Course Name,Hours,Gen. Ed.,Core. Curr.,Prerequisites,Description
I M 450,Critical Issues in Interactive Media,3,,WI,"Junior standing and Animation, Game Art, Game Design, Interactive Media, or User Experience Design major; or consent of the Department Chair","Topics course, with varying subjects, examining contemporary issues and problems in new media theory and the interactive media environment. Current topic/title in current schedule of classes. May be repeated three times under different topics."
I M 451,Computer Game Design,3,,,"IM 113, IM 115, IM 285, and IM 260; or CS 101, CS 102, and CS 140; or consent of instructor","Gameplay, storytelling, challenges, interface and information design, and world interaction. Construction of experiences, including rule design, play mechanics, game balancing, social game interaction, and the integration of interactive media. Playtesting and game design documentation. Cross-listed with CIS 451, CIS 551."
I M 452,Computer Game Modification,3,,,"junior standing, CS 101, CS 102, CS 140; or consent of instructor","Software development and programming aspects of computer games, game engine modification, and virtual reality simulations, including event loops, execution threads, collision detection, multi-threading, performance analysis, multi-user games and networking. Cross-listed with IM 552, CIS 452, CIS 552."
I M 455,Computer Graphics,3,,,"junior standing; CS 101, CS 102, CS 140; or consent of instructor","Introduction to the theory and implementation of computer graphics with 2D and 3D applications in computer gaming, including 2D and 3D graphic primitives and objects, OpenGL, geometric transformations, image synthesis, rendering and lighting, and virtual environments. Cross-listed with IM 555, CIS 455, CIS 555."
I M 456,Game Engine Programming,3,,,"junior standing, CIS 452, CIS 455; or consent of instructor","Advanced techniques and technologies for programming computer game engines, multi-user games, virtual environments, and virtual reality simulations. Cross listed with IM 556, CIS 456, CIS 556."
I M 457,Digital Animation,3,,,"junior standing; ART 105, ART 106, IM 285; or consent of instructor","A studio course exploring computer modeling and animation. Survey of the theory, history, and practice involved with creating quality modeling for print media, and also modeling and animation for time-based audiovisual media. Cross-listed as CIS 457, CIS 557."
I M 458,Sound Design,3,,,"Junior standing; Animation, Game Art, Game Design, Interactive Media, or User Experience Design Major; or consent of Department Chair","Theoretical and practical sound design. Music composition, field sound recording, studio tracking, aesthetic analysis of music, electronic sound generation. Digital game technologies, 3D sound processing and generative audio structures. Mixing in non-linear environments and final mastering. Cross-listed with IM558, CIS458, CIS558."
I M 459,Game Capstone Project I,3,,"MI,EL","I M 389, Game Design or Game Art major or Game Design minor or Game Production minor; or completion of all other coursework in computer game technology minor or concentration; or consent of Department Chair","Game development within multi-disciplinary teams. Project work includes advanced game design, software development, art asset creation, and game production concepts. Cross-listed with IM 559, CIS 459, CIS 559."
I M 460,User Experience Design Capstone 1,3,,EL,"User Experience Design major, IM 366; or consent of the Department Chair","Research and exploration of traditional and non-traditional human-computer interaction. Students study, plan, design, and produce applications that seek out new or refine current trends in interactivity."
I M 461,User Experience Design Capstone 2,6,,EL,"User Experience Design major, IM 460; or consent of the Department Chair","The second in a two-part User Experience Design capstone course where students build, test, and release the interactive designed in User Experience Design Capstone 1. Agile methodologies and a tight feedback loop will be used to ensure a user-centered experience. Students will present their work in the Interactive Media showcase."
I M 471,Digital Animation II,3,,,"Junior standing; IM 113, ART 105, ART 106, ART 205, IM 285, IM/CIS 457, or consent of instructor","Advanced techniques in 3-D design, modeling, animation, and compositing. History and aesthetic development of animation. Principals, languages, and challenges encountered in animation filmmaking."
I M 488,Prototyping for Capstone,3,,,"Game Design major, IM 389; or consent of the Department Chair",Concepting and prototyping of games that might be fully realized in IM 459 Computer Game Capstone Project and IM 489 Advanced Game Capstone.
I M 489,Game Capstone Project II,6,,,"IM 459, Game Design major or Game Art major or Game Production Minor; or consent of Department Chair",A continuation of the project began in IM 459 Game Capstone Project I with an emphasis on the production and post-production phases of game development.
I M 490,Independent Study,3,,,Junior standing and consent of department chair and faculty member,Individual scholarly research or advanced creative production investigating aspects of interactive media. May be repeated under different topics for a maximum of six hours. Requires application available from department chair or faculty.
I M 491,Special Topics in Interactive Media,1-4,,,"Sophomore standing, 9 hours of Interactive Media courses",Topics of special interest which may vary each time course is offered. May be repeated under different topics. Topic and prerequisites stated in current Schedule of Classes.
I M 499,Exhibit Production,0-3,,,Permission of instructor or department chair,This course covers the development of interactive projects for exhibition as well as the preparation and execution of exhibition events.
