Num.,Course Name,Hours,Gen. Ed.,Core. Curr.,Prerequisites,Description
ECO 333,Intermediate Macroeconomic Theory,3,,,ECO 100 or 221; ECO 222; junior standing or 42 credit hours and declared economics first major,Integrated approach to the theory of income determination; contemporary growth models; explanations of cyclical fluctuations.
ECO 335,Managerial Economics,3,,,ECO 100 or 221; QM 262 or equivalent; junior/senior standing,"Applying economic theory to the tools of operations research and business analysis: demand, cost, profit, and pricing. Decision theory of the firm."
ECO 340,Environmental Economics,3,,,ECO 100 or 221; ECO 222; junior standing,"The theory of externalities and market failure will provide the basis for applying microeconomic concepts to the study of environmental improvement.  The past and present state of environmental well-being with respect to air, water, and waste management will be summarized. Cannot receive credit for both ECO 240 and 340."
ECO 352,Industrial Organization,3,,,ECO 100 or ECO 221; ECO 222; junior/senior standing,"Structure, conduct, and performance of business enterprise in the U.S.; possible and actual role of government as a regulator of business enterprise, historically and philosophically."
ECO 355,Supply Chain Economics,3,,,ECO 100 or ECO 221; ECO 222; junior/senior standing,"Focuses on understanding the economics of supply chains. Over the past 100 years, the structure of economic organization and competition has shifted from individual firms to extended enterprises. These enterprises comprise the entire supply chain, extending from raw materials, through manufacturing, to distribution through channels to customers throughout the U.S. and the world.  This change in economic organization has resulted from economic forces and has significant implications for the U.S. and global economies."
ECO 360,The Economics of Healthcare,3,,,Junior/senior standing,"Health economics applies the tools of economics to issues of the organization, delivery, and financing of healthcare."
ECO 362,Economics and Law,3,,,ECO 100 or 221; junior/senior standing,"Tort, property, contract, civil, and criminal law from the perspective of economics. Overview of microeconomic theory applied to legal problems to attain optimum welfare for the individual or community affected by issues before the law."
ECO 370,Game Theory,3,,,ECO 100 or 221; ECO 222; junior/senior standing,"Game theoretic techniques for modeling strategic interaction. Develop tools to analyze markets, bargaining and negotiation, reputation, and decision making with limited information."
ECO 375,Behavioral and Experimental Economics,3,,,ECO 100 or 221; junior/senior standing,"Behavioral economics describes how individual people make economic decisions, both for themselves and in interactions with other people. Experimental economics is a primary tool in the study of behavioral economics, running controlled experiments to observe individual behavior. This course will broadly survey ways in which individuals make decisions. In many different fields, we will study how neoclassical economics predicts human behavior, and how observed behavior differs from those predictions. We will also discuss research in behavioral economics, including designing and implementing experiments."
ECO 391,International Trade,3,,GP GS,ECO 100 or 221; ECO 222; junior/senior standing,Welfare implications of international trade; balance of payments; equilibrium and disequilibrium; external and domestic policy effects on the balance of payments and welfare; international trade and financial cooperation among nations. Cross listed as IB 391.
ECO 399,Special Topics in Economics,3,,,junior/senior standing,Topics of special interest which may vary each time course is offered. Topic stated in current Schedule of Classes. May be repeated under different topics.
ECO 418,Mathematical Economics,3,,,ECO 100 or 221; ECO 222; MTH 115 or higher; junior/senior standing,Application of mathematics to selected topics of economic theory.
ECO 434,Readings in Economics,1-6,,,Approval of the department chair; junior/senior standing,Individual readings for qualified students under the guidance of a member of the economics staff.
ECO 499,"Senior Seminar in Economics, Part II",3,,EL,ECO 498; senior standing (junior standing with consent of instructor),Capstone project where each student completes a senior research thesis under the guidance of an economics faculty member.  Student explores an area of economics in which he or she has a particular interest.
ECO 506,Elements of Microeconomics,2,,,consent of director of graduate programs,"Review of demand, supply, product markets, factor markets, perfect competition, monopoly, and other market structures, using algebra. Cannot be used to satisfy MBA elective or concentration requirements."
ECO 510,Global Markets and Sustainability,3,,, Foster College of Business Graduate Student or Consent of Associate Dean,"Examination of global macroeconomics and its application to the modern business environment, the business cycle and economic policies, major linkages between economies, domestic and international economic indicators, institutions and cultural aspects of business, sustainable development."
ECO 605,Health Care Economics & Finance,3,,,Graduate standing,"Examines the economic and financial aspects of the health care system. Organizational and institutional structures through which an economy makes choices regarding the production, consumption, and distribution of health care services. Fundamental processes for the management of liquidity, major capital investments, debt, and funding. Examines both for-profit and not-for-profit health care organizations."
ECO 606,Microeconomics for Managers,3,,,Foster College of Business Graduate Student or Consent of Associate Dean,"Analysis of domestic and international markets, resource allocation, applied strategic thinking and competitive analysis, market structure, impacts on business decision making and on society, ethical issues, role of government regulation in business, pricing strategies, and quantitative decision making tools."
ECO 660,Readings in Economics,1-3,,,consent of instructor and director of graduate programs,"Individual readings for qualified students, under the guidance of a member of the faculty. Repeatable to a maximum of 3 credit hours."
